ID_CLIENTE,QTD_SOL_LAST_30D,DAYS_SINCE_LAST,N_UNIQUE_DATES,QTD_REGISTROS_CLIENTE,JA_TENTOU_CANCELAR_max,QTD_FINANCEIRO_mean,QTD_SUPORTE_TECNICO_mean,QTD_OUTROS_mean,QTD_ADMINISTRATIVO_mean,TAXA_CONTATO_DIA
167683,1,207,14,18,1,5,4,2,3,18
160839,1,0,17,21,1,10,3,3,0,21
181020,1,4,15,16,1,13,1,0,0,16
161982,4,7,27,31,0,25,3,0,3,31
60305,4,3,61,79,1,45,24,9,6,79
100054,1,30,29,42,1,25,5,4,0,42
106453,1,8,28,31,1,23,2,1,0,31
187196,2,9,4,5,0,2,0,1,1,5
176381,4,11,35,47,0,40,4,2,1,47
134392,1,21,22,32,1,17,10,1,0,32
191963,3,3,9,10,1,7,2,0,0,10
142263,0,85,21,30,1,15,11,0,2,30
192557,4,2,26,34,1,14,7,8,1,34
138403,0,50,26,33,1,17,3,5,5,33
195091,1,0,11,16,1,11,2,0,1,16
173151,0,36,16,18,0,11,4,3,0,18
165833,1,0,7,8,1,4,2,0,1,8
158913,0,100,23,27,0,23,4,0,0,27
154435,0,31,9,10,0,7,2,1,0,10
191994,4,27,13,18,0,7,2,2,6,18
107924,0,400,13,21,1,2,8,8,0,21
160703,0,160,14,18,0,7,6,3,2,18
195057,0,125,3,3,0,1,1,0,1,3
139032,0,92,7,10,0,3,3,2,1,10
127325,0,32,35,40,1,16,12,1,5,40
171161,1,30,14,20,1,13,1,0,0,20
180478,0,44,9,11,1,3,3,1,2,11
74394,0,115,6,6,0,4,1,1,0,6
81699,0,46,24,30,0,23,1,3,3,30
190163,1,28,7,8,0,0,7,1,0,8
144532,1,11,12,14,0,6,6,1,0,14
134077,0,136,2,3,0,2,0,0,0,3
128403,1,11,15,21,1,1,12,6,1,21
170523,2,26,6,7,0,3,1,2,0,7
124896,3,7,26,43,1,15,6,5,2,43
165647,4,9,30,35,1,17,5,4,3,35
194240,0,204,1,1,0,1,0,0,0,1
116816,2,26,11,17,1,0,15,1,0,17
118311,0,57,20,31,1,4,8,12,1,31
163810,0,85,18,20,0,16,2,2,0,20
147124,1,13,5,7,0,1,4,1,0,7
109762,3,23,14,18,0,1,9,4,1,18
134318,0,417,4,4,0,2,1,1,0,4
133938,1,11,13,13,1,5,1,2,3,13
191727,0,113,1,1,0,0,0,0,0,1
185262,3,2,12,12,0,12,0,0,0,12
96349,2,6,6,6,1,2,1,1,0,6
187781,0,57,23,38,1,10,4,6,8,38
168141,0,321,2,3,0,3,0,0,0,3
162236,0,120,23,25,0,23,1,1,0,25
179361,0,260,2,3,0,1,0,1,0,3
142944,0,221,6,6,0,6,0,0,0,6
193494,1,16,3,3,0,3,0,0,0,3
160914,1,10,22,28,1,7,8,7,5,28
113730,0,300,4,4,0,0,3,1,0,4
150951,0,99,27,37,1,31,5,0,0,37
186899,0,224,4,4,0,0,2,2,0,4
49371,3,14,25,32,1,11,12,5,3,32
149490,1,10,11,11,1,6,0,0,3,11
187040,0,317,2,2,0,0,2,0,0,2
181786,4,7,41,57,1,45,5,3,2,57
192552,0,51,8,12,1,5,4,2,0,12
146323,0,527,3,3,1,0,2,0,0,3
136100,1,14,38,48,1,31,6,3,7,48
141183,0,87,18,20,0,12,3,1,4,20
124973,1,29,7,11,1,5,3,0,2,11
108953,3,3,29,35,1,20,9,1,0,35
179687,4,6,14,20,0,11,4,4,1,20
150018,0,32,31,42,1,9,15,8,5,42
61751,1,16,21,25,0,11,9,4,1,25
98993,0,120,4,5,0,1,4,0,0,5
158126,1,16,13,16,1,12,1,0,0,16
146540,1,28,35,45,1,26,6,2,2,45
182638,0,91,38,53,1,34,3,6,7,53
123621,0,108,17,26,1,8,10,3,2,26
141306,1,24,8,9,0,6,3,0,0,9
169473,2,30,29,39,0,20,17,1,1,39
195894,2,2,4,7,0,2,0,1,4,7
167426,2,2,25,27,1,12,1,0,0,27
136951,2,21,20,30,1,15,6,3,3,30
114203,3,1,31,40,1,24,8,0,0,40
191449,0,137,1,1,0,1,0,0,0,1
180655,0,85,11,12,0,1,9,0,0,12
98915,1,1,46,63,1,35,11,6,2,63
72766,0,397,19,22,1,7,10,3,0,22
133587,1,2,39,52,1,23,8,2,2,52
121208,4,7,37,44,1,37,2,1,0,44
115697,1,22,26,39,1,22,11,1,1,39
89497,0,114,12,13,0,8,4,0,0,13
164085,1,9,20,22,1,10,3,2,0,22
140560,4,3,59,79,1,24,25,6,4,79
192716,3,0,23,33,1,16,4,5,7,33
178181,1,4,24,29,1,16,3,1,5,29
138753,2,3,32,42,1,19,11,4,2,42
26233,0,38,17,21,1,6,5,3,0,21
155088,2,3,19,30,1,10,15,0,0,30
149498,1,21,10,10,1,2,2,0,3,10
99701,0,31,22,27,1,16,5,1,0,27
83095,4,24,40,54,0,43,4,6,1,54
145862,1,4,37,58,1,23,20,7,1,58
130057,1,23,6,7,0,3,2,1,1,7
100145,0,50,18,28,1,9,5,5,7,28
158465,0,330,6,6,0,6,0,0,0,6
149550,0,154,9,9,1,7,1,0,0,9
182308,1,16,23,25,0,24,0,0,0,25
160525,0,71,29,36,1,26,5,4,0,36
176779,0,167,10,14,0,11,2,1,0,14
44496,0,508,6,7,0,0,5,2,0,7
179581,0,527,4,5,0,0,2,2,1,5
172226,0,76,8,8,0,5,2,0,1,8
129786,0,92,9,12,1,1,3,1,4,12
154330,4,11,46,72,1,39,11,4,8,72
163155,0,98,30,43,1,19,10,7,3,43
175587,1,11,6,6,0,0,6,0,0,6
180080,0,127,6,7,0,2,3,1,1,7
145954,0,71,7,7,0,0,4,3,0,7
107771,0,395,4,4,0,3,0,1,0,4
128798,0,32,9,12,0,2,6,2,2,12
177454,0,527,1,1,0,0,1,0,0,1
193370,0,103,3,6,1,1,2,1,1,6
174207,1,23,20,22,0,21,0,1,0,22
180714,1,4,30,40,1,14,4,5,8,40
168086,0,353,7,12,0,1,9,2,0,12
157488,0,176,9,10,0,8,1,1,0,10
119636,1,11,10,14,1,3,6,2,1,14
46778,0,36,19,26,1,15,5,2,0,26
188389,3,15,19,22,0,18,4,0,0,22
104284,1,1,20,34,1,3,20,4,2,34
148159,0,43,5,9,0,0,4,4,0,9
175050,3,9,21,24,1,18,3,1,0,24
137237,2,28,14,24,1,8,9,4,2,24
165002,4,3,61,79,1,45,23,12,6,79
111027,0,53,14,16,0,6,9,1,0,16
152925,0,278,10,12,0,0,10,1,0,12
145665,0,60,11,14,1,5,1,2,0,14
194331,1,30,1,1,0,1,0,0,0,1
175323,2,14,12,14,0,13,1,0,0,14
188934,0,79,8,12,0,7,4,1,0,12
120893,4,8,10,18,1,2,8,4,1,18
154579,1,13,8,11,1,4,4,1,0,11
166869,0,53,7,8,0,3,3,2,0,8
157571,2,6,29,40,1,16,12,5,1,40
185379,0,156,14,16,0,13,2,0,1,16
1380,2,28,39,49,0,22,13,8,5,49
167914,0,71,18,18,0,17,1,0,0,18
169414,0,126,31,36,0,29,4,3,0,36
124738,0,133,3,3,0,1,0,2,0,3
123082,0,76,21,25,1,14,5,4,0,25
175359,0,37,48,59,1,39,11,4,4,59
92857,1,30,10,14,0,6,3,3,1,14
195560,0,102,2,3,0,0,2,1,0,3
189329,1,28,6,6,0,4,0,1,0,6
139395,4,17,30,43,1,28,6,3,2,43
178999,3,0,18,23,0,14,7,1,1,23
197291,2,6,3,3,0,2,1,0,0,3
157237,0,49,21,22,0,21,1,0,0,22
184283,2,7,30,48,1,34,6,4,1,48
144806,0,272,1,2,0,0,1,1,0,2
108515,0,80,9,15,0,3,3,2,7,15
185606,1,20,7,9,0,0,3,3,3,9
172166,3,1,23,38,1,24,5,6,2,38
49919,0,206,12,14,0,0,13,1,0,14
130771,0,171,9,12,1,6,4,1,0,12
123086,1,1,26,38,1,23,7,3,1,38
133609,0,171,6,10,0,3,2,4,0,10
199430,0,39,1,1,0,0,0,1,0,1
184280,2,2,6,6,0,4,1,0,0,6
117296,1,24,22,25,0,23,2,0,0,25
120415,0,115,10,13,1,3,2,3,0,13
151701,0,129,2,2,0,2,0,0,0,2
182714,2,2,9,9,1,7,0,0,0,9
181146,0,85,2,2,0,1,0,0,1,2
171757,1,8,24,29,0,21,5,2,1,29
167118,0,36,5,7,0,4,2,1,0,7
32957,1,9,21,27,0,24,3,0,0,27
177256,0,137,4,5,0,2,0,2,1,5
186641,2,4,25,29,0,5,12,6,5,29
188232,0,162,18,24,1,11,6,0,4,24
192022,0,228,5,5,0,2,0,2,1,5
186825,0,58,10,13,1,8,1,0,0,13
194790,2,15,3,4,1,0,1,0,1,4
149736,0,97,13,13,1,10,0,0,2,13
149738,3,7,46,64,1,45,4,4,3,64
193865,2,28,48,79,1,45,0,1,0,79
82830,0,136,18,29,1,13,7,3,4,29
173749,0,179,21,22,0,21,1,0,0,22
122415,4,3,55,62,1,45,4,0,3,62
96835,0,69,12,17,0,7,5,2,3,17
173637,0,527,2,2,0,0,2,0,0,2
152280,1,4,28,31,1,13,4,2,2,31
193977,4,0,12,14,1,7,1,5,0,14
133791,3,2,29,44,1,35,5,1,2,44
90454,2,27,12,16,0,9,0,4,2,16
76838,0,71,10,12,0,5,3,1,0,12
190173,0,333,1,1,0,1,0,0,0,1
96741,1,24,13,14,0,1,8,1,3,14
195676,0,93,3,3,0,2,0,1,0,3
159232,2,16,10,12,0,1,7,4,0,12
129215,4,3,44,67,1,45,7,2,2,67
109054,3,2,34,46,1,26,5,4,5,46
159408,1,9,18,23,1,14,2,0,0,23
143925,0,59,29,30,0,29,1,0,0,30
182085,0,107,34,41,1,0,23,12,1,41
189915,0,63,11,12,0,7,1,3,1,12
176592,0,133,5,10,1,7,2,0,0,10
173279,0,232,9,11,0,5,4,1,1,11
6839,4,27,34,45,1,2,20,9,8,45
50039,0,69,45,50,1,39,6,1,1,50
156302,0,98,31,39,0,38,0,1,0,39
196294,0,102,2,2,0,2,0,0,0,2
136789,1,30,31,39,1,10,17,4,2,39
150796,1,4,28,42,1,20,10,5,3,42
179982,1,29,30,44,1,11,14,6,5,44
149023,2,2,34,44,1,28,9,2,0,44
194630,4,11,10,15,0,9,4,1,1,15
102363,1,30,30,36,1,19,8,4,2,36
94687,0,165,10,12,1,1,8,1,0,12
158194,0,185,9,14,1,2,6,1,2,14
88164,0,53,14,17,1,4,6,2,0,17
98867,4,14,15,23,0,10,5,5,1,23
116875,1,14,25,31,1,15,4,6,0,31
145219,1,11,22,31,1,8,11,3,7,31
188364,0,97,5,6,0,2,2,1,1,6
198531,3,1,3,4,0,2,2,0,0,4
130849,0,339,1,1,0,0,0,0,1,1
85902,2,24,24,26,0,18,5,3,0,26
121459,0,115,5,6,0,1,2,2,1,6
162441,0,86,13,14,0,3,5,4,1,14
194698,0,143,4,4,0,1,2,1,0,4
136123,4,4,26,30,1,25,2,1,0,30
147551,0,118,8,11,1,1,0,1,1,11
181802,0,84,17,17,0,15,2,0,0,17
106021,0,34,10,11,0,6,3,2,0,11
196705,0,43,6,8,1,2,3,1,1,8
155731,1,17,28,35,1,16,12,3,0,35
198100,4,1,8,12,1,5,0,3,3,12
193177,1,11,3,6,0,1,4,1,0,6
140133,0,190,2,3,0,0,2,0,0,3
192359,0,31,2,2,0,1,1,0,0,2
139818,4,24,23,27,1,7,7,4,6,27
119649,4,8,24,31,1,20,9,0,0,31
158900,1,9,18,20,0,11,2,2,5,20
21559,0,109,11,15,0,2,4,6,2,15
166830,4,3,42,52,1,35,10,2,2,52
169601,2,2,47,66,1,33,6,7,8,66
134065,0,87,9,9,0,4,0,4,1,9
92192,0,72,9,9,0,3,6,0,0,9
182244,0,199,15,22,0,16,0,2,4,22
154294,0,252,17,19,0,14,3,0,0,19
178423,1,8,32,45,1,18,8,7,6,45
164368,0,114,6,6,0,3,1,2,0,6
191805,0,80,3,5,0,4,1,0,0,5
195515,0,114,4,5,0,0,2,1,2,5
196940,0,57,2,2,0,0,0,2,0,2
172884,1,17,37,58,1,31,6,5,2,58
132105,1,6,15,23,1,11,8,0,0,23
134777,0,71,18,24,0,2,10,4,3,24
140254,0,387,7,8,0,0,7,1,0,8
106933,1,1,22,29,0,25,1,2,0,29
167183,0,66,19,20,1,10,5,0,0,20
110420,0,140,11,14,1,8,5,0,0,14
191383,3,2,11,12,0,11,0,0,0,12
193848,3,25,4,7,0,3,2,1,1,7
177158,0,70,7,7,0,2,4,1,0,7
195404,0,94,7,8,0,6,1,1,0,8
179445,0,168,8,10,0,1,3,0,6,10
65291,0,113,25,29,0,1,7,7,8,29
105482,0,433,5,10,0,0,6,2,2,10
145486,1,10,13,20,0,17,2,1,0,20
93177,0,49,27,38,1,6,17,4,8,38
197127,1,29,1,1,0,1,0,0,0,1
191558,0,36,8,12,1,9,0,1,0,12
175006,0,211,18,21,0,1,13,5,1,21
154803,1,11,4,4,0,0,3,1,0,4
168092,4,3,44,60,1,42,7,9,1,60
179891,0,515,3,5,0,0,2,2,0,5
119759,4,21,41,53,1,37,12,1,0,53
101637,0,113,21,28,0,2,11,12,1,28
138154,0,55,7,7,0,2,3,1,1,7
194377,0,87,20,27,0,20,0,5,2,27
84759,1,9,5,6,0,0,4,2,0,6
195458,4,2,7,8,0,7,0,1,0,8
174895,0,224,10,11,0,1,6,2,1,11
189066,4,11,7,12,0,3,4,2,2,12
126944,0,57,10,12,1,1,5,4,1,12
134534,2,4,23,30,1,17,5,2,2,30
68171,3,30,9,13,0,7,3,2,0,13
179477,4,10,9,11,0,5,2,3,1,11
97752,0,63,12,19,0,14,4,0,1,19
175911,0,109,17,19,0,15,1,2,1,19
181534,0,246,12,13,0,12,1,0,0,13
88553,1,6,31,59,1,35,10,5,3,59
196727,1,30,1,1,0,0,0,1,0,1
139513,2,4,22,29,0,23,4,1,1,29
121092,0,354,8,14,0,0,9,4,1,14
187983,1,25,13,14,0,14,0,0,0,14
111636,0,325,5,7,0,3,4,0,0,7
92835,1,23,14,16,0,10,3,2,1,16
197985,0,88,2,2,1,0,1,0,0,2
115516,0,62,8,9,0,8,1,0,0,9
159436,1,3,15,17,1,8,6,2,0,17
121902,1,7,12,12,1,7,3,1,0,12
114844,0,527,2,4,0,0,0,3,1,4
87777,0,527,2,2,0,0,1,1,0,2
139123,1,22,6,7,0,4,2,1,0,7
189353,4,3,26,56,1,45,3,5,1,56
176884,2,4,39,48,1,34,3,2,1,48
103332,0,58,33,39,0,31,3,5,0,39
156005,0,67,42,60,1,45,2,1,0,60
172113,2,1,24,27,0,21,4,2,0,27
170859,1,8,42,51,1,36,6,1,7,51
137359,1,11,18,21,1,13,2,1,2,21
173859,1,30,6,6,0,5,0,0,1,6
165699,1,11,50,74,1,38,20,3,8,74
25695,2,25,22,32,0,21,10,1,0,32
169953,1,18,31,54,1,18,17,6,6,54
155012,1,11,15,20,0,3,17,0,0,20
173954,0,374,1,1,0,1,0,0,0,1
138328,1,10,12,17,0,7,9,0,0,17
163711,2,11,45,54,0,45,4,1,0,54
111491,0,306,4,6,0,1,3,1,1,6
173516,0,78,6,7,0,1,2,1,3,7
101683,4,11,42,55,1,28,8,4,6,55
179956,2,10,14,18,1,10,2,4,0,18
185018,2,2,30,40,1,35,2,0,0,40
162406,4,4,58,78,1,45,15,4,3,78
160511,0,36,15,23,1,10,6,4,0,23
163890,0,51,28,37,1,14,8,12,1,37
185383,4,7,26,31,1,23,2,1,0,31
134107,2,4,18,28,1,12,10,4,1,28
116442,0,120,4,4,0,2,1,0,0,4
195348,0,177,1,1,0,0,0,1,0,1
197576,0,31,2,2,0,0,0,0,1,2
109909,1,24,3,3,0,2,0,1,0,3
150915,0,90,38,51,1,19,16,2,8,51
177710,0,269,17,21,0,14,2,3,2,21
131967,0,38,8,10,0,8,1,1,0,10
119894,0,139,25,37,1,9,12,6,3,37
191583,1,14,10,11,1,6,0,1,0,11
127552,1,22,20,27,1,8,6,2,5,27
189373,3,2,12,19,1,12,2,2,0,19
197196,1,8,1,1,0,1,0,0,0,1
168454,1,8,21,29,1,11,5,2,0,29
75164,0,91,37,60,1,45,1,5,1,60
174379,0,34,35,48,1,30,3,2,1,48
160138,0,39,34,46,1,33,4,4,3,46
127088,0,69,5,6,0,1,3,1,1,6
175098,4,2,31,48,1,19,16,9,2,48
156922,0,77,7,10,1,6,2,1,0,10
189486,0,101,15,19,0,18,0,1,0,19
93173,2,23,12,18,1,7,3,5,0,18
176084,3,11,15,17,0,14,3,0,0,17
93479,4,23,15,21,0,7,9,4,1,21
160287,4,4,18,30,1,9,7,2,2,30
38452,0,527,4,5,0,0,4,0,1,5
155904,2,1,61,79,0,45,11,5,1,79
162898,1,9,24,31,1,16,7,4,0,31
141664,0,482,2,2,0,0,0,1,0,2
190512,1,2,4,5,1,2,0,2,0,5
110540,4,11,28,34,1,21,6,1,0,34
176782,1,11,6,6,0,3,2,1,0,6
192542,4,1,9,13,0,9,2,1,1,13
132284,0,31,20,23,0,15,4,1,0,23
196631,4,1,18,25,0,9,9,6,0,25
131144,0,247,9,10,0,2,3,1,3,10
123649,1,22,13,14,0,10,3,0,1,14
196241,3,8,4,4,1,2,1,0,0,4
136500,2,4,24,28,0,21,4,2,1,28
159322,2,1,15,20,1,10,2,5,0,20
176869,0,38,6,7,0,2,4,1,0,7
189943,1,15,7,7,0,2,2,1,2,7
43547,0,51,12,12,0,7,2,1,2,12
125509,1,11,8,9,1,2,5,0,0,9
113963,0,113,8,9,0,1,4,1,3,9
119161,0,527,3,4,1,0,1,1,0,4
179363,0,49,5,5,0,4,0,1,0,5
118260,3,4,51,60,0,42,17,1,0,60
174021,1,8,34,43,1,35,4,1,1,43
174107,0,66,20,26,1,22,2,1,0,26
189637,0,60,10,10,0,6,3,1,0,10
183675,1,2,29,39,1,15,1,6,8,39
104822,0,94,12,14,1,8,5,0,0,14
78896,4,2,38,56,0,38,12,1,5,56
123537,1,23,29,36,1,22,2,4,1,36
178760,0,141,4,4,0,1,1,1,1,4
126463,0,114,10,14,1,2,5,4,1,14
192053,4,1,32,55,1,36,2,6,5,55
45155,0,119,9,11,1,0,6,3,0,11
109771,0,83,5,5,0,0,4,1,0,5
198158,0,84,1,3,0,0,1,2,0,3
196380,1,16,2,2,0,1,0,0,1,2
165387,0,115,13,15,0,7,4,4,0,15
148302,1,10,41,55,1,20,21,3,1,55
133126,4,11,32,47,1,18,17,6,4,47
111245,2,30,22,35,1,21,11,1,0,35
109496,1,22,19,22,1,15,2,2,0,22
142858,0,37,4,6,0,3,3,0,0,6
159825,3,2,30,35,1,28,1,0,0,35
182601,1,17,29,38,1,30,1,4,0,38
159692,1,18,13,16,0,9,2,1,4,16
187529,0,237,2,4,0,1,0,0,0,4
197510,2,28,4,6,1,4,1,0,0,6
186498,1,30,19,27,1,19,0,3,0,27
178866,0,139,13,16,0,8,6,1,1,16
59694,0,31,29,47,1,34,3,4,0,47
149566,4,13,37,45,0,25,12,5,2,45
197185,4,1,15,25,1,13,3,1,4,25
143383,0,154,3,3,1,0,1,0,0,3
193867,3,7,8,9,1,0,2,3,2,9
137635,4,3,29,38,0,32,3,3,0,38
171293,2,0,10,12,1,0,8,2,0,12
157552,1,10,45,52,0,45,4,1,0,52
149427,0,67,23,26,1,20,3,2,0,26
197616,3,11,5,5,0,3,0,0,0,5
156102,0,205,10,15,1,8,3,0,0,15
186105,0,150,5,5,0,5,0,0,0,5
114981,0,200,13,21,0,2,10,1,8,21
88921,0,44,14,17,1,9,2,3,0,17
147536,0,94,30,34,1,32,0,1,0,34
160565,1,16,22,35,1,18,5,1,6,35
35053,0,81,36,47,1,7,22,5,8,47
196315,0,64,3,4,0,2,0,1,1,4
189348,1,4,39,44,1,37,1,1,3,44
124700,2,7,23,38,1,26,8,1,0,38
192177,0,85,3,4,1,2,0,0,0,4
123168,0,226,5,5,0,5,0,0,0,5
32661,0,127,10,12,0,3,7,1,1,12
124125,4,1,38,45,1,18,19,7,0,45
154711,0,527,22,40,1,15,14,4,3,40
173641,4,2,7,13,0,1,5,1,6,13
161255,0,87,16,20,1,13,1,4,0,20
106005,2,14,10,22,1,4,4,5,0,22
192947,1,16,10,10,1,6,2,1,0,10
180798,0,42,2,2,0,0,1,0,1,2
86300,0,179,4,6,0,2,3,0,0,6
89870,0,192,5,5,0,0,4,0,1,5
149169,0,62,40,50,1,28,13,4,3,50
110243,0,83,18,26,0,0,18,4,4,26
176644,2,30,15,18,0,1,9,4,3,18
165349,0,253,5,5,0,2,2,0,0,5
157037,3,4,21,25,1,6,10,3,2,25
101057,1,30,2,3,0,2,0,1,0,3
149741,1,10,26,38,1,12,12,1,0,38
172786,0,51,15,25,0,14,8,1,2,25
108628,0,62,23,31,0,16,7,1,7,31
112021,0,203,2,2,0,1,1,0,0,2
129113,0,273,9,14,0,1,8,2,3,14
154174,0,38,19,25,1,3,14,4,2,25
109859,2,7,5,5,0,2,0,3,0,5
152744,0,440,9,11,0,7,4,0,0,11
16567,2,29,14,18,0,14,4,0,0,18
165147,3,3,24,27,0,19,5,1,0,27
190298,0,353,1,1,0,0,0,0,1,1
136218,1,16,18,20,0,9,9,0,1,20
198115,2,8,4,5,1,2,0,0,1,5
188723,0,51,10,15,1,2,8,1,1,15
14767,0,31,37,46,0,16,20,5,5,46
154145,0,379,5,13,1,2,5,2,0,13
162315,1,3,11,13,1,4,2,2,2,13
130446,2,2,15,16,0,8,6,2,0,16
194298,1,29,11,15,0,14,0,1,0,15
195585,3,7,4,4,0,4,0,0,0,4
36524,0,44,14,18,1,13,0,1,3,18
146940,1,18,15,15,1,11,1,1,1,15
145336,2,25,17,21,0,11,9,1,0,21
9831,1,22,6,10,0,0,8,1,1,10
41881,1,22,7,8,0,6,2,0,0,8
173180,0,57,15,19,0,16,2,0,1,19
144584,1,4,11,15,1,4,4,2,2,15
174378,1,21,12,13,0,9,2,2,0,13
36673,2,6,27,37,1,25,8,1,1,37
168217,0,266,7,8,0,2,4,1,0,8
134260,0,296,4,6,1,1,2,2,0,6
134036,2,4,31,37,1,20,6,2,0,37
198015,4,25,1,4,1,3,0,0,0,4
153531,0,485,1,1,0,0,0,1,0,1
191815,0,87,2,2,0,2,0,0,0,2
170230,4,10,24,36,1,2,9,8,8,36
189386,2,27,5,5,0,0,1,2,2,5
123661,1,29,4,4,0,4,0,0,0,4
195663,0,136,1,1,0,1,0,0,0,1
121676,0,93,22,31,1,18,5,3,4,31
170596,1,8,23,28,1,11,8,1,3,28
192499,4,1,5,10,0,10,0,0,0,10
68266,4,2,49,77,1,36,15,11,7,77
51771,0,167,1,1,0,0,1,0,0,1
147025,0,95,13,23,1,2,12,5,0,23
168198,0,36,11,13,0,6,4,3,0,13
189754,0,116,5,7,1,1,2,2,1,7
130103,0,156,18,23,1,8,8,0,0,23
117850,1,11,17,28,1,8,10,3,1,28
191904,0,296,1,1,0,0,0,1,0,1
159244,0,37,21,24,0,13,11,0,0,24
131944,1,21,29,34,1,12,14,5,2,34
184103,0,407,4,4,0,0,1,2,1,4
188376,0,44,26,32,1,18,5,4,4,32
120795,2,1,16,18,0,17,1,0,0,18
111989,0,37,11,16,0,5,6,1,3,16
186676,0,154,10,13,0,5,2,1,5,13
190529,3,2,8,12,0,8,3,0,0,12
138741,2,3,50,71,1,43,16,3,0,71
151139,1,18,14,18,0,11,4,2,1,18
19333,0,78,25,35,1,6,8,8,6,35
35206,0,171,4,5,0,4,1,0,0,5
193725,0,234,1,1,0,0,1,0,0,1
44985,3,22,16,23,1,9,3,4,5,23
132080,0,527,4,7,0,0,3,0,4,7
76895,0,86,29,41,1,20,4,9,2,41
25088,3,8,8,14,1,3,9,0,0,14
181033,0,55,33,41,1,36,0,1,0,41
181751,0,51,12,14,1,7,4,0,2,14
16206,1,29,6,8,0,4,0,2,2,8
191677,3,1,5,8,1,6,0,0,0,8
195304,1,8,22,35,1,6,9,5,8,35
181894,4,9,7,14,1,10,1,0,0,14
97850,0,422,22,33,1,1,25,1,3,33
149033,0,127,8,10,1,8,0,0,0,10
93647,0,113,21,30,0,11,8,6,5,30
107570,3,2,26,33,1,18,7,1,0,33
124550,1,1,17,24,0,20,1,3,0,24
148709,0,73,15,18,0,7,9,2,0,18
182553,0,55,16,24,1,7,7,4,3,24
149152,0,122,8,8,0,4,3,1,0,8
170206,4,4,22,37,1,12,11,4,2,37
157849,0,99,22,27,1,17,1,1,0,27
121502,1,23,35,45,1,12,16,5,4,45
186117,4,2,26,33,1,13,6,4,4,33
180369,1,9,23,40,1,30,3,5,1,40
165749,1,10,2,2,0,1,1,0,0,2
181068,0,179,7,9,0,1,2,3,2,9
171709,0,183,20,27,1,8,8,0,8,27
113143,2,22,30,39,1,26,5,2,1,39
182867,0,190,8,9,0,3,4,2,0,9
148450,1,30,38,47,1,37,5,2,1,47
141127,4,1,35,45,1,15,20,3,3,45
166299,4,1,43,63,1,26,15,6,8,63
198090,0,63,2,2,0,0,1,0,1,2
104830,4,4,8,10,0,4,2,1,3,10
195224,0,31,1,1,0,0,1,0,0,1
177677,0,81,17,23,0,16,7,0,0,23
121108,1,2,8,9,0,3,5,0,1,9
186990,0,122,7,7,0,6,1,0,0,7
154309,0,165,15,15,0,14,1,0,0,15
198553,1,16,1,1,0,0,1,0,0,1
151743,1,21,4,4,0,2,1,0,1,4
174292,4,0,21,25,1,8,8,5,0,25
68264,0,168,5,6,1,1,4,0,0,6
82165,0,120,6,9,1,6,1,1,0,9
174132,1,14,9,9,0,3,3,3,0,9
192331,1,28,5,7,1,5,0,0,0,7
190215,0,90,12,13,1,6,1,3,1,13
134349,4,2,58,79,1,43,25,11,5,79
106706,2,16,16,18,1,11,4,1,0,18
157649,0,168,17,23,0,12,7,3,1,23
147110,1,25,24,36,1,12,14,2,5,36
148433,4,4,13,18,0,0,12,3,2,18
28445,2,24,40,54,1,38,9,0,4,54
156454,0,385,3,3,0,0,2,1,0,3
102663,0,77,13,17,0,3,5,2,6,17
119059,3,6,49,66,0,45,5,3,2,66
145799,0,35,27,31,1,17,7,1,4,31
159713,0,73,26,37,1,29,2,5,0,37
197397,3,8,3,3,1,1,1,0,0,3
193240,0,232,2,3,0,1,0,2,0,3
190740,2,1,13,20,1,11,1,3,2,20
38210,1,24,2,2,0,2,0,0,0,2
176619,0,155,14,20,1,6,6,2,1,20
146440,0,60,15,23,1,10,6,3,3,23
76365,0,113,22,33,1,8,20,2,1,33
163141,0,74,16,16,0,15,0,1,0,16
61240,0,51,15,31,1,14,8,4,3,31
168487,2,2,27,37,1,13,9,6,3,37
146388,0,133,26,31,1,26,4,0,0,31
152950,0,57,38,60,1,42,9,2,4,60
127012,4,1,31,45,1,26,9,4,5,45
166423,0,527,3,9,1,1,1,2,3,9
178867,3,14,15,23,1,1,11,3,3,23
125975,0,347,5,5,0,5,0,0,0,5
98258,0,48,5,7,0,7,0,0,0,7
196944,0,79,3,7,0,0,0,1,6,7
169917,1,16,4,8,1,1,0,5,1,8
108267,1,11,23,28,0,3,17,4,1,28
78929,0,109,24,29,0,3,17,4,3,29
168543,4,2,32,43,1,33,1,2,2,43
176822,0,114,12,17,1,0,11,3,0,17
92169,4,1,28,44,1,25,4,5,8,44
148939,0,70,24,33,0,15,10,4,1,33
129722,2,22,15,16,0,13,1,1,0,16
182473,0,121,11,13,0,0,9,1,2,13
198555,2,13,3,3,0,0,2,0,1,3
161956,0,247,12,13,0,13,0,0,0,13
129389,1,11,45,58,1,45,6,3,1,58
180800,0,252,3,3,0,2,1,0,0,3
105352,1,4,12,16,0,1,7,3,5,16
134238,0,168,7,7,0,2,1,4,0,7
198025,1,8,1,1,0,1,0,0,0,1
160536,3,2,28,34,1,11,20,1,0,34
119564,2,8,46,79,1,44,18,7,6,79
181163,1,10,27,37,1,28,5,2,0,37
186782,0,67,21,29,1,11,6,7,1,29
177643,0,174,12,12,0,3,6,3,0,12
